,Unnamed: 0,state,startdate,enddate,pollster,grade,samplesize,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,pop_type__a,pop_type__lv,pop_type__rv,pop_type__v,poll_wt,duration
1163,1163,New Hampshire,2016-10-20,2016-10-28,SurveyMonkey,0.111111111,837.0,48.0,36.0,11.0,0.0,46.65844,37.61486,7.611827,0.0,0,1,0,0,0.0591059,8
1164,1164,South Dakota,2016-10-20,2016-10-28,SurveyMonkey,0.111111111,372.5,30.0,53.0,11.0,0.0,28.63131,54.3425,7.611827,0.0,0,1,0,0,0.0589929,8
1165,1165,Florida,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,43.0,48.0,3.0,0.0,43.66631,49.18093,2.760954,0.0,0,1,0,0,0.0588863,4
1166,1166,Mississippi,2016-10-20,2016-10-28,SurveyMonkey,0.111111111,802.0,42.0,49.0,5.0,0.0,40.59015,49.92947,1.611826,0.0,0,1,0,0,0.0584191,8
1167,1167,U.S.,2016-09-09,2016-09-13,CBS News/New York Times,0.777777778,915.0,42.0,42.0,8.0,0.0,44.50577,45.14972,3.554687,0.0,0,1,0,0,0.0582395,4
1168,1168,Ohio,2016-09-07,2016-09-09,YouGov,0.555555556,1000.0,46.0,39.0,7.0,0.0,49.25855,42.35583,4.286246,0.0,0,1,0,0,0.0580026,2
1169,1169,U.S.,2016-10-31,2016-11-02,The Times-Picayune/Lucid,0.333333333,2615.0,44.0,39.0,6.0,0.0,44.42627,41.62366,4.600952,0.0,0,1,0,0,0.0579991,2
1170,1170,Wisconsin,2016-08-26,2016-08-27,Public Policy Polling,0.666666667,1041.0,48.0,41.0,7.381739907,0.0,47.56371,41.77803,4.65976141,0.0,0,1,0,0,0.0578893,1
1171,1171,Missouri,2016-10-14,2016-10-27,Ipsos,0.777777778,341.0,41.67,47.61,7.381739907,0.0,39.96693,48.00246,4.65976141,0.0,0,1,0,0,0.0577779,13
1172,1172,Nebraska,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,207.0,25.43,46.87,7.41,0.0,30.75955,54.69372,5.77594,0.0,0,1,0,0,0.0572202,4
1173,1173,U.S.,2016-10-19,2016-10-23,Ipsos,0.777777778,1192.0,42.5,36.7,6.8,0.0,42.5397,38.90229,6.186802,0.0,0,1,0,0,0.057181,4
1174,1174,Virginia,2016-08-04,2016-08-10,Marist College,0.888888889,915.0,43.0,31.0,12.0,0.0,44.64858,38.0241,6.414722,0.0,0,0,1,0,0.0571561,6
1175,1175,New Hampshire,2016-10-23,2016-10-25,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,45.0,41.0,7.0,0.0,45.6254,43.42415,6.337899,0.0,0,1,0,0,0.05666,2
1176,1176,Nevada,2016-10-23,2016-10-25,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,45.0,41.0,9.0,0.0,45.58877,43.05654,8.337899,0.0,0,1,0,0,0.05666,2
1177,1177,Maryland,2016-10-14,2016-10-27,Ipsos,0.777777778,403.0,53.64,33.56,7.381739907,0.0,52.47089,34.46756,4.65976141,0.0,0,1,0,0,0.056543,13
1178,1178,Connecticut,2016-10-21,2016-11-03,Ipsos,0.777777778,341.0,48.95,41.48,7.381739907,0.0,47.8588,41.19305,4.65976141,0.0,0,1,0,0,0.0,13
1179,1179,U.S.,2016-10-18,2016-10-23,IBD/TIPP,0.777777778,802.0,41.2,41.1,7.7,0.0,43.11153,43.10081,5.558283,0.0,0,1,0,0,0.0561969,5
1180,1180,U.S.,2016-10-31,2016-10-31,Gravis Marketing,0.444444444,5360.0,46.0,45.0,4.0,0.0,46.04416,44.79836,4.454841,0.0,0,0,1,0,0.0561657,0
1181,1181,West Virginia,2016-10-20,2016-10-28,SurveyMonkey,0.111111111,372.5,28.0,61.0,6.0,0.0,26.62709,62.30016,2.611826,0.0,0,1,0,0,0.0561386,8
1182,1182,South Carolina,2016-10-21,2016-11-03,Ipsos,0.777777778,249.0,44.27,49.19,7.381739907,0.0,43.73463,49.29519,4.65976141,0.0,0,1,0,0,0.0560297,13
1183,1183,Missouri,2016-10-21,2016-11-03,Ipsos,0.777777778,403.0,40.06,48.67,7.381739907,0.0,38.81743,48.13749,4.65976141,0.0,0,1,0,0,0.0558842,13
1184,1184,Alabama,2016-10-21,2016-11-03,Ipsos,0.777777778,309.0,38.37,55.07,7.381739907,0.0,37.70364,55.02576,4.65976141,0.0,0,1,0,0,0.0,13
1185,1185,Mississippi,2016-08-11,2016-08-11,Magellan Strategies,0.222222222,1083.0,39.0,52.0,3.0,0.0,40.01066,55.5661,-0.5541347,0.0,0,1,0,0,0.0552535,0
1186,1186,Michigan,2016-09-10,2016-09-13,EPIC-MRA,0.777777778,600.0,38.0,35.0,10.0,0.0,41.76404,39.32707,5.811982,0.0,0,1,0,0,0.0552431,3
1187,1187,Florida,2016-08-22,2016-08-24,"Mason-Dixon Polling & Research, Inc.",0.666666667,618.0,44.0,42.0,6.0,0.0,45.23872,45.68935,2.581736,0.0,0,1,0,0,0.054843,2
1188,1188,Arizona,2016-10-11,2016-10-12,Data Orbital,0.333333333,552.0,43.0,42.0,5.0,0.0,43.97714,45.18568,3.189085,0.0,0,1,0,0,0.0,1
1189,1189,Maine,2016-10-15,2016-10-19,Google Consumer Surveys,0.555555556,138.5,36.58,36.27,6.56,0.0,42.03658,45.15422,4.39114,0.0,0,1,0,0,0.0545609,4
1190,1190,Virginia,2016-09-27,2016-09-30,Christopher Newport University,0.444444444,875.0,42.0,35.0,12.0,0.0,44.37032,39.61199,7.830428,0.0,0,1,0,0,0.0544755,3
1191,1191,New Mexico,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,207.0,47.68,23.64,11.78,0.0,53.012,31.49524,10.14594,0.0,0,1,0,0,0.0543078,4
1192,1192,Kentucky,2016-10-21,2016-11-03,Ipsos,0.777777778,372.5,36.01,59.44,7.381739907,0.0,35.30869,59.45367,4.65976141,0.0,0,1,0,0,0.054286,13
1193,1193,Louisiana,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,286.0,34.12,44.79,6.36,0.0,39.42543,52.30327,4.72594,0.0,0,1,0,0,0.0540539,4
1194,1194,Texas,2016-10-21,2016-10-27,Ipsos,0.777777778,500.0,33.95,48.36,7.381739907,0.0,32.75519,48.78863,4.65976141,0.0,0,1,0,0,0.0539958,6
1195,1195,West Virginia,2016-08-09,2016-08-28,R.L. Repass & Partners,0.333333333,372.5,31.0,49.0,10.0,0.0,32.62628,54.49351,5.666306,0.0,0,1,0,0,0.0539444,19
1196,1196,Michigan,2016-10-14,2016-10-20,Ipsos,0.777777778,434.0,45.18,40.82,7.381739907,0.0,43.29627,41.57389,4.65976141,0.0,0,1,0,0,0.0536227,6
1197,1197,Arizona,2016-10-14,2016-10-27,Ipsos,0.777777778,552.0,43.32,42.1,7.381739907,0.0,41.68376,42.67731,4.65976141,0.0,0,1,0,0,0.0,13
1198,1198,Indiana,2016-08-13,2016-08-16,Monmouth University,1.0,403.0,36.0,47.0,10.0,0.0,36.70201,50.92336,6.892016,0.0,0,1,0,0,0.0535084,3
1199,1199,North Carolina,2016-09-23,2016-09-23,Gravis Marketing,0.444444444,702.0,44.0,43.0,7.0,0.0,44.49483,42.99173,5.01118,0.0,0,1,0,0,0.0532468,0
1200,1200,U.S.,2016-08-16,2016-09-12,Pew Research Center,0.666666667,4002.0,45.0,38.0,10.0,0.0,47.29717,42.37109,4.70738,0.0,0,0,1,0,0.0528846,27
1201,1201,California,2016-10-25,2016-10-31,Google Consumer Surveys,0.555555556,1367.0,46.27,26.85,6.51,0.0,51.6978,33.44354,5.568244,0.0,0,1,0,0,0.0,6
1202,1202,District of Columbia,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,341.0,87.0,6.0,2.0,0.0,85.77016,5.683767,-0.4865732,0.0,0,1,0,0,0.0522317,6
1203,1203,Florida,2016-10-10,2016-10-11,Opinion Savvy/InsiderAdvantage,0.111111111,525.0,46.9,44.1,5.3,0.0,46.40449,46.70115,2.776563,0.0,0,1,0,0,0.0518869,1
1204,1204,Oregon,2016-10-21,2016-11-03,Ipsos,0.777777778,465.0,46.76,38.13,7.381739907,0.0,45.48671,37.65413,4.65976141,0.0,0,1,0,0,0.0518866,13
1205,1205,Maryland,2016-10-21,2016-11-03,Ipsos,0.777777778,465.0,53.26,35.12,7.381739907,0.0,52.55059,35.1136,4.65976141,0.0,0,1,0,0,0.0517968,13
1206,1206,Alaska,2016-10-15,2016-10-19,Google Consumer Surveys,0.555555556,101.0,28.07,36.9,9.09,0.0,33.50864,45.58635,6.92114,0.0,0,1,0,0,0.0,4
1207,1207,Colorado,2016-10-21,2016-11-03,Ipsos,0.777777778,552.0,47.59,42.23,7.381739907,0.0,45.73859,41.16486,4.65976141,0.0,0,1,0,0,0.0,13
1208,1208,Maine,2016-08-04,2016-08-08,Gravis Marketing,0.444444444,2052.0,43.0,33.0,10.0,0.0,44.95999,37.80678,6.995924,0.0,0,0,1,0,0.0514514,4
1209,1209,Mississippi,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,207.0,32.48,46.54,4.59,0.0,37.77683,53.94247,2.95594,0.0,0,1,0,0,0.0514486,4
1210,1210,Nebraska,2016-10-20,2016-11-03,Ipsos,0.777777778,207.0,31.38,53.13,7.381739907,0.0,30.05303,52.77858,4.65976141,0.0,0,1,0,0,0.0511329,14
1211,1211,Oregon,2016-09-01,2016-09-06,"Davis, Hibbitts & Midghall, Inc.",0.555555556,525.0,38.0,25.0,10.0,0.0,43.76634,32.514,5.35076,0.0,0,0,1,0,0.0511273,5
1212,1212,Virginia,2016-08-30,2016-09-01,Emerson College,0.555555556,802.0,44.0,43.0,11.0,0.0,46.48059,44.49127,7.24349,0.0,0,1,0,0,0.051121,2
1213,1213,Colorado,2016-10-14,2016-10-27,Ipsos,0.777777778,434.0,45.51,43.35,7.381739907,0.0,43.18961,43.32872,4.65976141,0.0,0,1,0,0,0.0,13
1214,1214,New Hampshire,2016-08-30,2016-08-31,Public Policy Polling,0.666666667,600.0,46.0,41.0,7.381739907,0.0,45.03825,41.26069,4.65976141,0.0,0,1,0,0,0.0509884,1
1215,1215,Colorado,2016-08-04,2016-08-10,Marist College,0.888888889,915.0,41.0,29.0,15.0,0.0,42.88035,36.42384,9.414722,0.0,0,0,1,0,0.0,6
1216,1216,Utah,2016-09-12,2016-09-19,Dan Jones & Associates,0.333333333,802.0,25.0,34.0,13.0,12.0,26.6939,36.23783,9.008471,13.65646,0,1,0,0,0.0507704,7
1217,1217,U.S.,2016-10-18,2016-10-22,Ipsos,0.777777778,1157.5,44.1,35.6,6.6,0.0,44.14998,37.94928,5.85585,0.0,0,1,0,0,0.0507157,4
1218,1218,Delaware,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,403.0,51.0,36.0,8.0,0.0,49.70603,35.6035,5.513427,0.0,0,1,0,0,0.0,6
1219,1219,Hawaii,2016-10-15,2016-10-19,Google Consumer Surveys,0.555555556,101.0,49.02,27.28,4.87,0.0,54.46968,36.08817,2.701139,0.0,0,1,0,0,0.0504929,4
1220,1220,U.S.,2016-10-10,2016-10-14,Ipsos,0.777777778,2433.5,43.2,39.0,5.6,0.0,43.52197,42.07421,4.162249,0.0,0,1,0,0,0.0503573,4
1221,1221,Maine,2016-10-20,2016-11-03,Ipsos,0.777777778,249.0,45.46,37.22,7.381739907,0.0,43.75814,36.62348,4.65976141,0.0,0,1,0,0,0.0503099,14
1222,1222,Washington,2016-10-14,2016-10-27,Ipsos,0.777777778,465.0,46.58,37.44,7.381739907,0.0,45.01968,38.23816,4.65976141,0.0,0,1,0,0,0.0502197,13
1223,1223,Hawaii,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,465.0,53.0,28.0,8.0,0.0,51.74376,27.65071,5.513427,0.0,0,1,0,0,0.0501823,6
1224,1224,Arizona,2016-10-07,2016-10-13,Ipsos,0.777777778,875.0,38.92,44.56,7.381739907,0.0,37.30004,45.61018,4.65976141,0.0,0,1,0,0,0.0,6
1225,1225,Pennsylvania,2016-09-12,2016-09-16,Muhlenberg College,0.888888889,403.0,40.0,32.0,14.0,0.0,43.50745,36.40122,9.011621,0.0,0,1,0,0,0.0500276,4
1226,1226,U.S.,2016-10-28,2016-11-03,USC Dornsife/LA Times,0.333333333,2969.0,43.38,46.89,7.381739907,0.0,45.08903,43.73871,4.65976141,0.0,0,1,0,0,0.0499473,6
1227,1227,New Hampshire,2016-10-20,2016-11-03,Ipsos,0.777777778,207.0,46.37,39.88,7.381739907,0.0,44.55617,39.21516,4.65976141,0.0,0,1,0,0,0.0499231,14
1228,1228,Tennessee,2016-10-21,2016-11-03,Ipsos,0.777777778,525.0,35.18,49.82,7.381739907,0.0,34.58702,49.93793,4.65976141,0.0,0,1,0,0,0.0497731,13
1229,1229,Michigan,2016-11-01,2016-11-01,Mitchell Research & Communications,0.0,875.0,47.0,44.0,4.0,0.0,45.95749,43.19753,4.130907,0.0,0,1,0,0,0.0496835,0
1230,1230,Wisconsin,2016-10-21,2016-11-03,Ipsos,0.777777778,649.0,47.18,39.99,7.381739907,0.0,46.31443,39.8931,4.65976141,0.0,0,1,0,0,0.0496519,13
1231,1231,U.S.,2016-10-17,2016-10-22,IBD/TIPP,0.777777778,778.0,40.8,42.6,7.2,0.0,42.72181,44.74781,4.927331,0.0,0,1,0,0,0.0495924,5
1232,1232,Pennsylvania,2016-08-30,2016-08-31,Public Policy Polling,0.666666667,802.0,47.0,42.0,7.381739907,0.0,46.45833,42.44173,4.65976141,0.0,0,1,0,0,0.0494805,1
1233,1233,Pennsylvania,2016-08-25,2016-08-29,Franklin & Marshall College,0.666666667,500.0,45.0,40.0,5.0,0.0,47.01144,45.05825,1.340711,0.0,0,1,0,0,0.0491851,4
1234,1234,Arizona,2016-10-21,2016-11-02,Ipsos,0.777777778,600.0,42.92,44.58,7.381739907,0.0,41.69211,44.3258,4.65976141,0.0,0,1,0,0,0.0,12
1235,1235,Idaho,2016-10-20,2016-10-28,SurveyMonkey,0.111111111,465.0,29.0,48.0,15.0,0.0,27.63,49.32936,11.61183,0.0,0,1,0,0,0.0488566,8
1236,1236,Tennessee,2016-10-14,2016-10-27,Ipsos,0.777777778,403.0,35.41,42.95,7.381739907,0.0,34.35643,43.99424,4.65976141,0.0,0,1,0,0,0.0488302,13
1237,1237,Washington,2016-10-21,2016-11-03,Ipsos,0.777777778,552.0,46.44,39.43,7.381739907,0.0,45.35114,39.14962,4.65976141,0.0,0,1,0,0,0.0485788,13
1238,1238,Iowa,2016-08-03,2016-08-07,Marist College,0.888888889,915.0,35.0,35.0,12.0,0.0,36.8509,42.41409,6.466486,0.0,0,0,1,0,0.0484933,4
1239,1239,Florida,2016-10-21,2016-10-27,Ipsos,0.777777778,802.0,48.51,44.61,7.381739907,0.0,47.97427,45.73478,4.65976141,0.0,0,1,0,0,0.0484024,6
1240,1240,West Virginia,2016-10-20,2016-11-03,Ipsos,0.777777778,174.0,34.53,58.26,7.381739907,0.0,33.52007,58.23043,4.65976141,0.0,0,1,0,0,0.0483264,14
1241,1241,Vermont,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,465.0,59.0,25.0,9.0,0.0,57.75252,24.66169,6.513427,0.0,0,1,0,0,0.0481705,6
1242,1242,New Hampshire,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,66.0,29.52,38.1,5.36,0.0,34.87883,46.30073,3.72594,0.0,0,1,0,0,0.0481533,4
1243,1243,Wyoming,2016-10-18,2016-10-26,SurveyMonkey,0.111111111,372.5,25.0,59.0,9.0,0.0,23.61162,60.68141,5.342578,0.0,0,1,0,0,0.0481211,8
1244,1244,Delaware,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,66.0,34.21,33.26,5.64,0.0,39.53314,41.00125,4.00594,0.0,0,1,0,0,0.0,4
1245,1245,Idaho,2016-10-20,2016-11-03,Ipsos,0.777777778,174.0,29.97,51.68,7.381739907,0.0,28.35979,51.0658,4.65976141,0.0,0,1,0,0,0.0479829,14
1246,1246,Wisconsin,2016-10-14,2016-10-27,Ipsos,0.777777778,525.0,46.75,41.62,7.381739907,0.0,45.4174,42.5395,4.65976141,0.0,0,1,0,0,0.0479754,13
1247,1247,Rhode Island,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,403.0,49.0,36.0,8.0,0.0,47.76992,35.68346,5.513427,0.0,0,1,0,0,0.0478779,6
1248,1248,New Hampshire,2016-08-26,2016-08-28,Public Policy Polling,0.666666667,956.0,46.0,40.0,7.381739907,0.0,45.02595,40.41536,4.65976141,0.0,0,1,0,0,0.0476029,2
1249,1249,Wyoming,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,207.0,22.0,60.0,8.0,0.0,20.72286,59.62456,5.513427,0.0,0,1,0,0,0.0475932,6
1250,1250,North Carolina,2016-10-18,2016-10-25,Rasmussen Reports/Pulse Opinion Research,0.333333333,875.0,46.0,43.0,6.0,0.0,46.55675,45.20969,5.068651,0.0,0,1,0,0,0.0474141,7
1251,1251,Ohio,2016-10-18,2016-10-25,Rasmussen Reports/Pulse Opinion Research,0.333333333,875.0,41.0,44.0,6.0,0.0,41.56973,46.37677,5.068651,0.0,0,1,0,0,0.0474141,7
1252,1252,Pennsylvania,2016-10-18,2016-10-25,Rasmussen Reports/Pulse Opinion Research,0.333333333,875.0,48.0,40.0,5.0,0.0,48.56256,42.28453,4.068651,0.0,0,1,0,0,0.0474141,7
1253,1253,Minnesota,2016-10-21,2016-11-03,Ipsos,0.777777778,649.0,42.41,36.96,7.381739907,0.0,40.86632,36.19091,4.65976141,0.0,0,1,0,0,0.047314,13
1254,1254,U.S.,2016-10-17,2016-10-21,Ipsos,0.777777778,1192.0,43.8,37.5,5.7,0.0,43.86629,39.98563,4.836166,0.0,0,1,0,0,0.0470985,4
1255,1255,U.S.,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,0.333333333,1500.0,45.0,45.0,3.0,0.0,45.65689,46.62687,2.531338,0.0,0,1,0,0,0.0470127,2
1256,1256,U.S.,2016-08-12,2016-08-13,Zogby Interactive/JZ Analytics,0.111111111,1290.0,38.0,36.0,8.0,0.0,40.32465,43.11979,5.189102,0.0,0,1,0,0,0.046806,1
1257,1257,Montana,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,434.0,32.0,53.0,9.0,0.0,30.72923,52.63253,6.513427,0.0,0,1,0,0,0.0467922,6
1258,1258,Arizona,2016-08-27,2016-08-27,Gravis Marketing,0.444444444,1251.0,40.0,44.0,8.0,0.0,41.17548,45.17292,5.38864,0.0,0,1,0,0,0.0,0
1259,1259,North Dakota,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,286.0,29.0,57.0,10.0,0.0,27.74027,56.64635,7.513427,0.0,0,1,0,0,0.0466694,6
1260,1260,Minnesota,2016-10-14,2016-10-27,Ipsos,0.777777778,500.0,40.56,37.43,7.381739907,0.0,38.54865,37.68657,4.65976141,0.0,0,1,0,0,0.0465404,13
1261,1261,Mississippi,2016-10-20,2016-11-03,Ipsos,0.777777778,174.0,34.24,53.55,7.381739907,0.0,34.10035,54.1921,4.65976141,0.0,0,1,0,0,0.0465112,14
1262,1262,Florida,2016-10-18,2016-10-25,Rasmussen Reports/Pulse Opinion Research,0.333333333,875.0,45.0,44.0,2.0,0.0,45.5684,46.35973,1.06865,0.0,0,1,0,0,0.0464304,7
1263,1263,New Hampshire,2016-10-15,2016-10-19,Google Consumer Surveys,0.555555556,101.0,41.91,29.45,4.48,0.0,47.37769,38.45687,2.31114,0.0,0,1,0,0,0.0462057,4
1264,1264,New Mexico,2016-10-20,2016-11-03,Ipsos,0.777777778,138.5,44.68,41.92,7.381739907,0.0,40.60789,38.83793,4.65976141,0.0,0,1,0,0,0.0461711,14
1265,1265,U.S.,2016-10-16,2016-10-21,IBD/TIPP,0.777777778,802.0,39.7,42.1,7.3,0.0,41.63813,44.38416,4.907649,0.0,0,1,0,0,0.0460841,5
1266,1266,Ohio,2016-09-15,2016-09-22,TargetSmart/William & Mary,0.333333333,649.0,40.0,37.0,8.0,0.0,42.41846,41.4394,4.271125,0.0,0,1,0,0,0.0459974,7
1267,1267,North Carolina,2016-10-07,2016-10-13,Ipsos,0.777777778,1041.0,46.33,42.42,7.381739907,0.0,45.15418,43.65235,4.65976141,0.0,0,1,0,0,0.045726,6
1268,1268,North Carolina,2016-08-27,2016-08-29,Emerson College,0.555555556,802.0,43.4,44.8,7.7,0.0,45.75733,46.23088,3.943248,0.0,0,1,0,0,0.0457163,2
1269,1269,Delaware,2016-10-28,2016-11-03,SurveyMonkey,0.111111111,403.0,50.0,36.0,8.0,0.0,48.71128,35.74899,5.412099,0.0,0,1,0,0,0.0,6
1270,1270,Rhode Island,2016-10-15,2016-10-19,Google Consumer Surveys,0.555555556,66.0,45.07,32.76,4.1,0.0,50.54452,41.8422,1.931139,0.0,0,1,0,0,0.0451988,4
1271,1271,Kansas,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,286.0,36.26,32.61,9.2,0.0,41.59159,40.46002,7.56594,0.0,0,1,0,0,0.0450969,4
1272,1272,South Dakota,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,434.0,30.0,53.0,13.0,0.0,28.72358,52.62547,10.51343,0.0,0,1,0,0,0.0449444,6
1273,1273,District of Columbia,2016-10-28,2016-11-03,SurveyMonkey,0.111111111,309.0,85.0,5.0,3.0,0.0,83.7766,4.8622,0.4120986,0.0,0,1,0,0,0.0448298,6
1274,1274,Connecticut,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,341.0,43.34,31.95,3.81,0.0,48.6798,39.90573,2.17594,0.0,0,1,0,0,0.0,4
1275,1275,Kansas,2016-10-20,2016-10-28,SurveyMonkey,0.111111111,1611.0,36.0,47.0,12.0,0.0,34.62844,48.31374,8.611827,0.0,0,1,0,0,0.0443059,8
1276,1276,U.S.,2016-10-09,2016-10-13,Ipsos,0.777777778,2433.5,43.7,37.7,5.7,0.0,44.08518,40.78216,4.199399,0.0,0,1,0,0,0.0441991,4
1277,1277,U.S.,2016-10-30,2016-11-01,The Times-Picayune/Lucid,0.333333333,2615.0,43.0,40.0,6.0,0.0,43.43158,42.77084,4.499624,0.0,0,1,0,0,0.0441201,2
1278,1278,Alaska,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,372.5,33.0,46.0,13.0,0.0,31.73213,45.63616,10.51343,0.0,0,1,0,0,0.0,6
1279,1279,West Virginia,2016-10-29,2016-11-04,SurveyMonkey,0.111111111,434.0,27.0,57.0,7.0,0.0,25.7175,56.61785,4.513427,0.0,0,1,0,0,0.0437184,6
1280,1280,Maine CD-2,2016-09-15,2016-09-17,Maine People's Resource Center,0.222222222,403.0,33.2,44.3,9.9,0.0,37.02057,47.84314,5.839737,0.0,0,1,0,0,0.0433283,2
1281,1281,District of Columbia,2016-10-18,2016-10-26,SurveyMonkey,0.111111111,552.0,87.0,5.0,4.0,0.0,85.6414,7.064778,0.3425779,0.0,0,1,0,0,0.0433149,8
1282,1282,Pennsylvania,2016-10-13,2016-10-20,Rasmussen Reports/Pulse Opinion Research,0.333333333,875.0,44.0,41.0,6.0,0.0,44.65052,43.93583,4.53385,0.0,0,1,0,0,0.0433029,7
1283,1283,North Carolina,2016-10-13,2016-10-20,Rasmussen Reports/Pulse Opinion Research,0.333333333,875.0,46.0,41.0,6.0,0.0,46.64175,43.8391,4.53385,0.0,0,1,0,0,0.0433029,7
1284,1284,Ohio,2016-10-13,2016-10-20,Rasmussen Reports/Pulse Opinion Research,0.333333333,875.0,42.0,43.0,6.0,0.0,42.66132,46.05506,4.53385,0.0,0,1,0,0,0.0433029,7
1285,1285,Delaware,2016-10-15,2016-10-19,Google Consumer Surveys,0.555555556,101.0,37.21,28.18,12.04,0.0,42.62385,36.59296,9.87114,0.0,0,1,0,0,0.0,4
1286,1286,Florida,2016-09-10,2016-09-16,Saint Leo University,0.333333333,465.0,49.4,43.6,5.7,0.0,50.41451,49.04922,1.341396,0.0,0,1,0,0,0.043143,6
1287,1287,Arizona,2016-08-25,2016-08-27,MBQF,0.333333333,738.0,40.0,39.0,7.0,0.0,41.47346,42.77515,4.175661,0.0,0,1,0,0,0.0,2
1288,1288,U.S.,2016-10-16,2016-10-20,Ipsos,0.777777778,1192.0,45.5,37.0,5.4,0.0,45.59536,39.61373,4.446491,0.0,0,1,0,0,0.0430927,4
1289,1289,Arkansas,2016-10-14,2016-11-02,Ipsos,0.777777778,403.0,37.33,52.4,7.381739907,0.0,36.1018,52.79929,4.65976141,0.0,0,1,0,0,0.0,19
1290,1290,U.S.,2016-08-09,2016-08-15,"Normington, Petts & Associates",0.333333333,1000.0,45.0,37.0,8.0,0.0,47.58948,43.93687,3.783107,0.0,0,0,1,0,0.0428702,6
1291,1291,Michigan,2016-10-07,2016-10-13,Ipsos,0.777777778,1157.5,43.78,37.33,7.381739907,0.0,41.99179,38.17729,4.65976141,0.0,0,1,0,0,0.0426117,6
1292,1292,Florida,2016-08-12,2016-08-15,Monmouth University,1.0,403.0,48.0,39.0,6.0,0.0,48.72693,43.1096,2.908921,0.0,0,1,0,0,0.0425929,3
1293,1293,Vermont,2016-10-15,2016-10-19,Google Consumer Surveys,0.555555556,101.0,48.17,21.49,5.53,0.0,53.628,30.38998,3.36114,0.0,0,1,0,0,0.0423932,4
1294,1294,U.S.,2016-10-15,2016-10-20,IBD/TIPP,0.777777778,778.0,40.2,41.1,7.7,0.0,42.16719,43.51225,5.217973,0.0,0,1,0,0,0.04231,5
1295,1295,Florida,2016-10-13,2016-10-20,Rasmussen Reports/Pulse Opinion Research,0.333333333,875.0,47.0,41.0,4.0,0.0,47.65932,44.03303,2.53385,0.0,0,1,0,0,0.0420997,7
1296,1296,Hawaii,2016-10-28,2016-11-03,SurveyMonkey,0.111111111,434.0,52.0,29.0,8.0,0.0,50.74971,28.81559,5.412099,0.0,0,1,0,0,0.042,6
1297,1297,Delaware,2016-10-20,2016-11-03,Ipsos,0.777777778,138.5,44.71,33.84,7.381739907,0.0,43.62423,33.69183,4.65976141,0.0,0,1,0,0,0.0,14
1298,1298,Alabama,2016-07-19,2016-07-19,Strategy Research,0.333333333,4100.0,33.0,57.0,7.381739907,0.0,34.02636,57.8704,4.65976141,0.0,0,0,1,0,0.0,0
1299,1299,Iowa,2016-10-20,2016-10-24,Google Consumer Surveys,0.555555556,372.5,40.17,30.78,8.71,0.0,45.50594,38.68608,7.07594,0.0,0,1,0,0,0.0417508,4
1300,1300,Wyoming,2016-10-28,2016-11-03,SurveyMonkey,0.111111111,207.0,21.0,61.0,9.0,0.0,19.72842,60.7787,6.412099,0.0,0,1,0,0,0.0416942,6
1301,1301,Maine CD-1,2016-09-15,2016-09-17,Maine People's Resource Center,0.222222222,434.0,40.5,29.8,12.1,0.0,44.49722,33.56842,8.039738,0.0,0,1,0,0,0.0415846,2
1302,1302,U.S.,2016-08-31,2016-09-04,"RKM Research and Communications, Inc.",0.666666667,1041.0,43.7,41.4,8.0,0.0,46.19304,43.71197,4.459194,0.0,0,1,0,0,0.0415812,4
1303,1303,New Mexico,2016-11-01,2016-11-02,Zia Poll,0.333333333,1116.0,46.0,43.0,7.0,0.0,45.11013,40.84013,8.882912,0.0,0,1,0,0,0.0413943,1
1304,1304,Massachusetts,2016-10-14,2016-10-27,Ipsos,0.777777778,500.0,56.14,26.81,7.381739907,0.0,54.48184,27.77845,4.65976141,0.0,0,1,0,0,0.0412867,13
1305,1305,Montana,2016-10-20,2016-11-03,Ipsos,0.777777778,101.0,33.5,51.55,7.381739907,0.0,30.78825,49.86233,4.65976141,0.0,0,1,0,0,0.0412279,14
